	ORDO-ID	Concept	Mapped_Term	SNOMED_ID	SNOMED_Term	Score
1409	83594	Eastern equine encephalitis	Eastern equine encephalitis	40177004	Eastern equine encephalitis (disorder)	1000
1410	1426	Greenberg dysplasia	Greenberg dysplasia	389261002	Greenberg dysplasia (disorder)	1000
1411	300869	Splenic diffuse red pulp small B-cell lymphoma	Splenic diffuse red pulp small B-cell lymphoma	763884007	Splenic diffuse red pulp small B-cell lymphoma (disorder)	1000
1412	681	Hypokalemic periodic paralysis	Hypokalemic periodic paralysis	240093008	Hypokalemic periodic paralysis (disorder)	1000
1413	64742	Pleuropulmonary blastoma	Pleuropulmonary blastoma	707670009	Pleuropulmonary blastoma (disorder)	1000
1414	35107	Desmosterolosis	Desmosterolosis	709490002	Desmosterolosis (disorder)	1000
1415	3099	Rheumatic fever	Rheumatic fever	58718002	Rheumatic fever (disorder)	1000
1416	98758	Spinocerebellar ataxia type 6	Spinocerebellar ataxia type 6	715752006	Spinocerebellar ataxia type 6 (disorder)	1000
1417	244242	HELLP syndrome	HELLP syndrome	95605009	HELLP syndrome (disorder)	1000
1418	45453	Incessant infant ventricular tachycardia	Incessant infant ventricular tachycardia	233908008	Incessant infant ventricular tachycardia (disorder)	1000
1419	71276	Silent sinus syndrome	Silent sinus syndrome	699802009	Silent sinus syndrome (disorder)	1000
1420	275864	Behavioral variant of frontotemporal dementia	Behavioral variant of frontotemporal dementia	716994006	Behavioral variant of frontotemporal dementia (disorder)	1000
1421	35686	Serpiginous choroiditis	Serpiginous choroiditis	312491004	Serpiginous choroiditis (disorder)	1000
1422	90044	Familial pseudohyperkalemia	Familial pseudohyperkalemia	717254007	Familial pseudohyperkalemia (disorder)	1000
1423	174	Metaphyseal chondrodysplasia, Schmid type	Metaphyseal chondrodysplasia, Schmid type	29248006	Metaphyseal chondrodysplasia, Schmid type (disorder)	1000
1424	411788	Familial isolated trichomegaly	Familial isolated trichomegaly	764523004	Familial isolated trichomegaly (disorder)	1000
1425	306776	Sporadic hyperekplexia	Sporadic hyperekplexia	783705006	Sporadic hyperekplexia (disorder)	1000
1426	728	Relapsing polychondritis	Relapsing polychondritis	72275000	Relapsing polychondritis (disorder)	1000
1427	1164	Allergic bronchopulmonary aspergillosis	Allergic bronchopulmonary aspergillosis	37981002	Allergic bronchopulmonary aspergillosis (disorder)	1000
1428	86814	Benign adult familial myoclonic epilepsy	Benign adult familial myoclonic epilepsy	717225001	Benign adult familial myoclonic epilepsy (disorder)	1000
1429	100984	Autosomal dominant spastic paraplegia type 3	Autosomal dominant spastic paraplegia type 3	782670003	Autosomal dominant spastic paraplegia type 3 (disorder)	1000
1430	261	Emery-Dreifuss muscular dystrophy	Emery-Dreifuss muscular dystrophy	111508004	Emery-Dreifuss muscular dystrophy (disorder)	1000
1431	231466	Acute sensory ataxic neuropathy	Acute sensory ataxic neuropathy	766049000	Acute sensory ataxic neuropathy (disorder)	1000
1432	166299	Benign partial epilepsy of infancy with complex partial seizures	Benign partial epilepsy of infancy with complex partial seizures	770624005	Benign partial epilepsy of infancy with complex partial seizures (disorder)	1000
1433	99927	Hydatidiform mole	Hydatidiform mole	235323008	Hydatidiform mole (disorder)	1000
1434	79408	Severe generalized recessive dystrophic epidermolysis bullosa	Severe generalized recessive dystrophic epidermolysis bullosa	723716009	Severe generalized recessive dystrophic epidermolysis bullosa (disorder)	1000
1435	3392	Tularemia	Tularemia	19265001	Tularemia (disorder)	1000
1436	673	Malaria	Malaria	61462000	Malaria (disorder)	1000
1437	440368	Necrotizing soft tissue infection	Necrotizing soft tissue infection	443928008	Necrotizing soft tissue infection (disorder)	1000
1438	289356	Primary non-gestational choriocarcinoma of ovary	Primary non-gestational choriocarcinoma of ovary	716588005	Primary non-gestational choriocarcinoma of ovary (disorder)	1000
1439	2721	Odonto-onycho-dermal dysplasia	Odonto-onycho-dermal dysplasia	403762003	Odonto-onycho-dermal dysplasia (disorder)	1000
1440	509	Leptospirosis	Leptospirosis	77377001	Leptospirosis (disorder)	1000
1441	358	Gitelman syndrome	Gitelman syndrome	707756004	Gitelman syndrome (disorder)	1000
1442	101009	Autosomal dominant spastic paraplegia type 29	Autosomal dominant spastic paraplegia type 29	733029008	Autosomal dominant spastic paraplegia type 29 (disorder)	1000
1443	1359	Carney complex	Carney complex	733491005	Carney complex (disorder)	1000
1444	760	Purine nucleoside phosphorylase deficiency	Purine nucleoside phosphorylase deficiency	191000008	Purine nucleoside phosphorylase deficiency (disorder)	1000
1445	98850	Aggressive systemic mastocytosis	Aggressive systemic mastocytosis	716655008	Aggressive systemic mastocytosis (disorder)	1000
1446	53540	Goldmann-Favre syndrome	Goldmann-Favre syndrome	232065000	Goldmann-Favre syndrome (disorder)	1000
1447	137681	Hepatoencephalopathy due to combined oxidative phosphorylation defect type 1	Hepatoencephalopathy due to combined oxidative phosphorylation defect type 1	764962002	Hepatoencephalopathy due to combined oxidative phosphorylation defect type 1 (disorder)	1000
1448	96	Ataxia with vitamin E deficiency	Ataxia with vitamin E deficiency	702442008	Ataxia with vitamin E deficiency (disorder)	1000
1449	592	Macrophagic myofasciitis	Macrophagic myofasciitis	718175009	Macrophagic myofasciitis (disorder)	1000
1450	98970	Fleck corneal dystrophy	Fleck corneal dystrophy	417183007	Fleck corneal dystrophy (disorder)	1000
1451	325345	46,XY ovotesticular disorder of sex development	46,XY ovotesticular disorder of sex development	763683004	46,XY ovotesticular disorder of sex development (disorder)	1000
1452	98824	Atypical chronic myeloid leukemia	Atypical chronic myeloid leukemia	277589003	Atypical chronic myeloid leukemia (disorder)	1000
1453	221	Dermatomyositis	Dermatomyositis	38826005	Dermatomyositis (disorder)	1000
1454	1070	Anisakiasis	Anisakiasis	187173002	Anisakiasis (disorder)	1000
1455	2111	Cystic hamartoma of lung and kidney	Cystic hamartoma of lung and kidney	707530009	Cystic hamartoma of lung and kidney (disorder)	1000
1456	1010	Autosomal dominant palmoplantar keratoderma and congenital alopecia	Autosomal dominant palmoplantar keratoderma and congenital alopecia	719518004	Autosomal dominant palmoplantar keratoderma and congenital alopecia (disorder)	1000
1457	101068	Congenital stromal corneal dystrophy	Congenital stromal corneal dystrophy	702359002	Congenital stromal corneal dystrophy (disorder)	1000
1458	2596	Myopathy and diabetes mellitus	Myopathy and diabetes mellitus	783722008	Myopathy and diabetes mellitus (disorder)	1000
1459	64751	Hereditary motor and sensory neuropathy type 5	Hereditary motor and sensory neuropathy type 5	771143004	Hereditary motor and sensory neuropathy type 5 (disorder)	1000
1460	352641	Autosomal recessive cerebellar ataxia with late-onset spasticity	Autosomal recessive cerebellar ataxia with late-onset spasticity	763348005	Autosomal recessive cerebellar ataxia with late-onset spasticity (disorder)	1000
1461	254395	Actinic lichen planus	Actinic lichen planus	200999007	Actinic lichen planus (disorder)	1000
1462	98834	Acute myeloblastic leukemia with maturation	Acute myeloblastic leukemia with maturation	285768001	Acute myeloblastic leukemia with maturation (disorder)	1000
1463	247834	Occult macular dystrophy	Occult macular dystrophy	770667002	Occult macular dystrophy (disorder)	1000
1464	679	Malignant atrophic papulosis	Malignant atrophic papulosis	11131009	Malignant atrophic papulosis (disorder)	1000
1465	397695	3q27.3 microdeletion syndrome	3q27.3 microdeletion syndrome	770719004	3q27.3 microdeletion syndrome (disorder)	1000
1466	2032	Idiopathic pulmonary fibrosis	Idiopathic pulmonary fibrosis	700250006	Idiopathic pulmonary fibrosis (disorder)	1000
1467	1902	Ehrlichiosis	Ehrlichiosis	77361002	Ehrlichiosis (disorder)	1000
1468	238606	Primary orthostatic tremor	Primary orthostatic tremor	715902009	Primary orthostatic tremor (disorder)	1000
1469	780	Rhabdomyosarcoma	Rhabdomyosarcoma	302847003	Rhabdomyosarcoma (disorder)	1000
1470	529852	Combined hepatocellular carcinoma and cholangiocarcinoma	Combined hepatocellular carcinoma and cholangiocarcinoma	274902006	Combined hepatocellular carcinoma and cholangiocarcinoma (disorder)	1000
1471	228227	Late-onset focal dermal elastosis	Late-onset focal dermal elastosis	773698001	Late-onset focal dermal elastosis (disorder)	1000
1472	64686	Tolosa-Hunt syndrome	Tolosa-Hunt syndrome	95794005	Tolosa-Hunt syndrome (disorder)	1000
1473	758	Pseudoxanthoma elasticum	Pseudoxanthoma elasticum	252246005	Pseudoxanthoma elasticum (disorder)	1000
1474	398147	Persistent idiopathic facial pain	Persistent idiopathic facial pain	785723001	Persistent idiopathic facial pain (disorder)	1000
1475	53347	Brody myopathy	Brody myopathy	703530005	Brody myopathy (disorder)	1000
1476	3387	Isolated anterior cervical hypertrichosis	Isolated anterior cervical hypertrichosis	717963001	Isolated anterior cervical hypertrichosis (disorder)	1000
1477	139564	Hereditary sensory and autonomic neuropathy type 1B	Hereditary sensory and autonomic neuropathy type 1B	717825008	Hereditary sensory and autonomic neuropathy type 1B (disorder)	1000
1478	99936	Autosomal dominant Charcot-Marie-Tooth disease type 2B	Autosomal dominant Charcot-Marie-Tooth disease type 2B	717008005	Autosomal dominant Charcot-Marie-Tooth disease type 2B (disorder)	1000
1479	844	Lown-Ganong-Levine syndrome	Lown-Ganong-Levine syndrome	55475008	Lown-Ganong-Levine syndrome (disorder)	1000
1480	314399	Autosomal dominant aplasia and myelodysplasia	Autosomal dominant aplasia and myelodysplasia	778006008	Autosomal dominant aplasia and myelodysplasia (disorder)	1000
1481	71275	Rh deficiency syndrome	Rh deficiency syndrome	37272000	Rh deficiency syndrome (disorder)	1000
1482	217557	Pulmonary interstitial glycogenosis	Pulmonary interstitial glycogenosis	707551007	Pulmonary interstitial glycogenosis (disorder)	1000
1483	227972	Toxic oil syndrome	Toxic oil syndrome	239910001	Toxic oil syndrome (disorder)	1000
1484	2312	Transient familial neonatal hyperbilirubinemia	Transient familial neonatal hyperbilirubinemia	31482007	Transient familial neonatal hyperbilirubinemia (disorder)	1000
1485	250831	Logopenic progressive aphasia	Logopenic progressive aphasia	716380002	Logopenic progressive aphasia (disorder)	1000
1486	101330	Porphyria cutanea tarda	Porphyria cutanea tarda	61860000	Porphyria cutanea tarda (disorder)	1000
1487	293202	Epithelioid sarcoma	Epithelioid sarcoma	782827000	Epithelioid sarcoma (disorder)	1000
1488	165955	Wound myiasis	Wound myiasis	240880004	Wound myiasis (disorder)	1000
1489	300504	Onychocytic matricoma	Onychocytic matricoma	773641008	Onychocytic matricoma (disorder)	1000
1490	401996	Karyomegalic interstitial nephritis	Karyomegalic interstitial nephritis	782738008	Karyomegalic interstitial nephritis (disorder)	1000
1491	60	Alpha-1-antitrypsin deficiency	Alpha-1-antitrypsin deficiency	30188007	alpha-1-Antitrypsin deficiency (disorder)	1000
1492	1410	Uncombable hair syndrome	Uncombable hair syndrome	254230001	Uncombable hair syndrome (disorder)	1000
1493	363981	Charcot-Marie-Tooth disease type 4B3	Charcot-Marie-Tooth disease type 4B3	763345008	Charcot-Marie-Tooth disease type 4B3 (disorder)	1000
1494	254449	Atrophic lichen planus	Atrophic lichen planus	25858008	Atrophic lichen planus (disorder)	1000
1495	353298	Roifman syndrome	Roifman syndrome	773404000	Roifman syndrome (disorder)	1000
1496	99819	Familial gestational hyperthyroidism	Familial gestational hyperthyroidism	703309000	Familial gestational hyperthyroidism (disorder)	1000
1497	251282	Autosomal dominant spastic ataxia type 1	Autosomal dominant spastic ataxia type 1	784380009	Autosomal dominant spastic ataxia type 1 (disorder)	1000
1498	1653	Dentin dysplasia	Dentin dysplasia	109492001	Dentin dysplasia (disorder)	1000
1499	79444	Pseudohypoparathyroidism type 1C	Pseudohypoparathyroidism type 1C	717792007	Pseudohypoparathyroidism type 1C (disorder)	1000
1500	431166	Primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection	Primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection	783245001	Primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection (disorder)	1000
1501	280406	Familial steroid-resistant nephrotic syndrome with sensorineural deafness	Familial steroid-resistant nephrotic syndrome with sensorineural deafness	783614008	Familial steroid-resistant nephrotic syndrome with sensorineural deafness (disorder)	1000
1502	391397	Hereditary sensory and autonomic neuropathy type 7	Hereditary sensory and autonomic neuropathy type 7	783550006	Hereditary sensory and autonomic neuropathy type 7 (disorder)	1000
1503	98768	Spinocerebellar ataxia type 13	Spinocerebellar ataxia type 13	719209002	Spinocerebellar ataxia type 13 (disorder)	1000
1504	171700	Diffuse panbronchiolitis	Diffuse panbronchiolitis	430476004	Diffuse panbronchiolitis (disorder)	1000
1505	79314	L-2-hydroxyglutaric aciduria	L-2-hydroxyglutaric aciduria	237961001	L-2-hydroxyglutaric aciduria (disorder)	1000
1506	485	Kniest dysplasia	Kniest dysplasia	53974002	Kniest dysplasia (disorder)	1000
1507	778	Rett syndrome	Rett syndrome	192583003	Rett syndrome (disorder)	1000
1508	79086	Acquired generalized lipodystrophy	Acquired generalized lipodystrophy	86907008	Acquired generalized lipodystrophy (disorder)	1000
1509	94068	Spondyloepiphyseal dysplasia congenita	Spondyloepiphyseal dysplasia congenita	367530008	Spondyloepiphyseal dysplasia congenita (disorder)	1000
1510	100991	Autosomal dominant spastic paraplegia type 10	Autosomal dominant spastic paraplegia type 10	732948003	Autosomal dominant spastic paraplegia type 10 (disorder)	1000
1511	251612	Pilocytic astrocytoma	Pilocytic astrocytoma	763865009	Pilocytic astrocytoma (disorder)	1000
1512	737	Porokeratosis plantaris palmaris et disseminata	Porokeratosis plantaris palmaris et disseminata	718218005	Porokeratosis plantaris palmaris et disseminata (disorder)	1000
1513	166302	Benign partial epilepsy with secondarily generalized seizures in infancy	Benign partial epilepsy with secondarily generalized seizures in infancy	771141002	Benign partial epilepsy with secondarily generalized seizures in infancy (disorder)	1000
1514	171607	X-linked spastic paraplegia type 34	X-linked spastic paraplegia type 34	763370008	X-linked spastic paraplegia type 34 (disorder)	1000
1515	47159	Proximal renal tubular acidosis	Proximal renal tubular acidosis	24790002	Proximal renal tubular acidosis (disorder)	1000
1516	401953	Episodic ataxia with slurred speech	Episodic ataxia with slurred speech	773495009	Episodic ataxia with slurred speech (disorder)	1000
1517	91416	Isolated congenital alacrima	Isolated congenital alacrima	717262004	Isolated congenital alacrima (disorder)	1000
1518	51188	Ethylmalonic encephalopathy	Ethylmalonic encephalopathy	723307008	Ethylmalonic encephalopathy (disorder)	1000
1519	1000	Ocular albinism with late-onset sensorineural deafness	Ocular albinism with late-onset sensorineural deafness	722054007	Ocular albinism with late-onset sensorineural deafness (disorder)	1000
1520	1679	Diphtheria	Diphtheria	3739008	Diphtheria (disorder)	1000
1521	329284	Beta-propeller protein-associated neurodegeneration	Beta-propeller protein-associated neurodegeneration	732959007	Beta-propeller protein-associated neurodegeneration (disorder)	1000
1522	943	Malonic aciduria	Malonic aciduria	361203007	Malonic aciduria (disorder)	1000
