,ORDO_ID,ORDO_term,ORDO_syn,ORDO_definition,ORDO_mappings,SNOMED_ID,SNOMED_term
1815,http://www.orpha.net/ORDO/Orphanet_79322,DPM1-CDG,CDG syndrome type Ie|CDG-Ie|Dol-P-mannosyltransferase deficiency|CDG1E|Carbohydrate deficient glycoprotein syndrome type Ie|Congenital disorder of glycosylation type 1e|Congenital disorder of glycosylation type Ie,"The CDG (Congenital Disorders of Glycosylation) syndromes are a group of autosomal recessive disorders affecting glycoprotein synthesis. CDG syndrome type Ie is characterised by psychomotor delay, seizures, hypotonia, facial dysmorphism and microcephaly. Ocular anomalies are also very common.",ICD-10:E77.8|UMLS:C1837396|OMIM:608799,,
1816,http://www.orpha.net/ORDO/Orphanet_502363,Squamous cell carcinoma of the oral cavity,,,OMIM:275355,,
1817,http://www.orpha.net/ORDO/Orphanet_2848,Camptodactyly-arthropathy-coxa-vara-pericarditis syndrome,Jacobs syndrome|CACP syndrome|Pericarditis-arthropathy-camptodactyly syndrome|Arthropathy-camptodactyly syndrome,"Camptodactyly-arthropathy-coxa-vara-pericarditis (CACP) syndrome is a rare, genetic, rheumatologic disease characterized by congenital or early-onset camptodactyly and symmetrical, polyarticular, non-inflammatory, large joint arthropathy with synovial hyperplasia, as well as progressive coxa vara deformity and, occasionally, non-inflammatory pericarditis.",UMLS:C1859690|OMIM:208250,,
1818,http://www.orpha.net/ORDO/Orphanet_250932,Autosomal dominant optic atrophy and peripheral neuropathy,,"Autosomal dominant optic atrophy and peripheral neuropathy (ADOAPN) is a form of autosomal dominant optic atrophy (ADOA, see this term), characterized by progressive and isolated visual loss in the first decade of life, decreased reflexes in the lower limbs and a mild cerebellar stance.",ICD-10:H47.2,,
1819,http://www.orpha.net/ORDO/Orphanet_95159,Hepatoerythropoietic porphyria,HEP,Hepatoerythropioetic porphyria (HEP) is a very rare form of chronic hepatic porphyria (see this term) characterized by bullous photodermatitis.,OMIM:176100|MeSH:D017121|UMLS:C0268324|ICD-10:E80.2|UMLS:C0162569,,
1820,http://www.orpha.net/ORDO/Orphanet_397973,Intellectual disability-obesity-prognathism-eye and skin anomalies syndrome,MOMES syndrome,"Intellectual disability-obesity-prognathism-eye and skin anomalies syndrome is a rare, genetic, syndromic intellectual disability disorder characterized by mild to profound intellectual disability, delayed speech, obesity, ocular anomalies (blepharophimosis, blepharoptosis, hyperopic astigmatism, decreased visual acuity, strabismus, abducens nerve palsy, and/or accommodative esotropia), and dermal manifestations, such as chronic atopic dermatitis. Associated craniofacial dysmorphism includes macrocephaly, maxillary hypoplasia, mandibular prognathism, and crowding of teeth.",UMLS:C1847522|ICD-10:Q87.8|OMIM:606772,,
1821,http://www.orpha.net/ORDO/Orphanet_103918,Tropical pancreatitis,TCP|Tropical calcific chronic pancreatitis,"Tropical pancreatitis is a rare pancreatic disease of juvenile onset occurring mainly in tropical developing countries and characterized by chronic non-alcoholic pancreatitis manifesting with abdominal pain, steatorrhea and fibrocalculous pancreatopathy (see this term). It is also commonly associated with the development of pancreatic calculi and pancreatic cancer at a much higher frequency than seen in ordinary chronic pancreatitis.",UMLS:C1842402|OMIM:608189|ICD-10:K86.1,,
1822,http://www.orpha.net/ORDO/Orphanet_370103,"Primary dystonia, DYT17 type",,"Primary dystonia, DYT17 type is a rare, genetic, isolated dystonia initially presenting as torticollis, and later progressing to segmental or generalized dystonia. Dysphonia and dysarthria also occur later in the disease course.",OMIM:612406|ICD-10:G24.1,,
1823,http://www.orpha.net/ORDO/Orphanet_314572,Autosomal recessive leukoencephalopathy-ischemic stroke-retinitis pigmentosa syndrome,,"Autosomal recessive leukoencephalopathy-ischemic stroke-retinitis pigmentosa syndrome is a rare neurologic disease characterized by global developmental delay, intellectual disability, multiple ischemic lesions in brain MRI, behavioral abnormalities, dystonia, choreic movements and pyramidal syndrome, facial dysmorphism (hypertelorism, arched palate, macroglossia), retinitis pigmentosa, scoliosis, seizures.",,,
1824,http://www.orpha.net/ORDO/Orphanet_488280,14q32 duplication syndrome,Predisposition to adult-onset myeloproliferative neoplasm due to 14q32 duplication|Dup(14)q(32)|Trisomy 14q32,"14q32 duplication syndrome is a rare chromosomal anomaly syndrome resulting from the partial duplication of the long arm of chromosome 14 that results in a predisposition to a number of adult-onset myeloproliferative neoplasms, including acute myeloid leukemia, chronic myelomonocytic leukemia, and myeloproliferative neoplasms, especially essential thrombocythemia. Progression to myelofibrosis and secondary acute myeloid leukemia can be observed.",OMIM:616604,,
1825,http://www.orpha.net/ORDO/Orphanet_750,Pseudoachondroplasia,Pseudoachondroplastic spondyloepiphyseal dysplasia|Pseudoachondroplastic dysplasia,Pseudoachondroplasia is characterized by severe growth deficiency and deformations such as bow legs and hyperlordosis.,UMLS:C0410538|ICD-10:Q77.8|MeSH:C535819|OMIM:177170,,
1826,http://www.orpha.net/ORDO/Orphanet_388,Hirschsprung disease,Aganglionic megacolon|Congenital intestinal aganglionosis|HSCR,Hirschsprung disease (HSCR) is a congenital intestinal motility disorder that is characterized by signs of intestinal obstruction due to the presence of an aganglionic segment of variable extent in the terminal part of the colon.,UMLS:C0019569|MeSH:D006627|ICD-10:Q43.1|OMIM:611644|OMIM:606874|MedDRA:10010539|OMIM:606875|OMIM:142623|OMIM:608462|OMIM:600156|OMIM:613712|UMLS:C3661523|OMIM:613711|OMIM:600155,,
1827,http://www.orpha.net/ORDO/Orphanet_1929,Rasmussen subacute encephalitis,Rasmussen syndrome,,MeSH:C535291|UMLS:C0393484|UMLS:C2930868|ICD-10:G04.8,,
1828,http://www.orpha.net/ORDO/Orphanet_98825,Unclassified myelodysplastic/myeloproliferative disease,Unclassified mixed myelodysplastic/myeloproliferatic syndrome,,,,
1829,http://www.orpha.net/ORDO/Orphanet_251630,Anaplastic oligodendroglioma,,,MedDRA:10026659|ICD-10:C71.9|OMIM:137800|OMIM:616568|UMLS:C0334590,,
1830,http://www.orpha.net/ORDO/Orphanet_101081,Charcot-Marie-Tooth disease type 1A,CMT1A|Microduplication 17p12,,OMIM:118220|ICD-10:G60.0|UMLS:C0270911,,
1831,http://www.orpha.net/ORDO/Orphanet_324964,Chronic nonbacterial osteomyelitis/Chronic recurrent multifocal osteomyelitis,CNO/CRMO,"Chronic nonbacterial osteomyelitis (CNO), also known as chronic recurrent multifocal osteomyelitis (CRMO), is a chronic autoinflammatory syndrome that is characterized by multiple foci of painful swelling of bones, mainly in the metaphyses of the long bones, in addition to the pelvis, the shoulder girdle and the spine.",UMLS:C0410422|OMIM:259680|ICD-10:M86.3,,
1832,http://www.orpha.net/ORDO/Orphanet_454714,Plasma cell leukemia,PCL,,UMLS:C0023484|ICD-10:C90.1,,
1833,http://www.orpha.net/ORDO/Orphanet_602,GNE myopathy,"Quadriceps-sparing myopathy|DMRV|IBM2|Distal myopathy with rimmed vacuoles|HIBM2|Inclusion body myopathy type 2|Nonaka myopathy|Hereditary inclusion body myopathy type 2|Distal myopathy, Nonaka type","GNE myopathy is a rare autosomal recessive distal myopathy characterized by early adult-onset, slowly to moderately progressive distal muscle weakness that preferentially affects the tibialis anterior muscle and that usually spares the quadriceps femoris. Muscle biopsy reveals presence of rimmed vacuoles.",OMIM:605820|ICD-10:G71.8|OMIM:617158|UMLS:C1853926|UMLS:C1833373|MeSH:C536816,,
1834,http://www.orpha.net/ORDO/Orphanet_2386,Leukoencephalopathy-palmoplantar keratoderma syndrome,,"Leukoencephalopathy-palmoplantar keratoderma syndrome is a rare, genetic epidermal disease characterized by early childhood-onset of punctate palmoplantar keratoderma in association with adult-onset leukoencephalopathy manifested by progressive tetrapyramidal syndrome and cognitive deterioration.",,,
1835,http://www.orpha.net/ORDO/Orphanet_67044,Thrombocytopenia with congenital dyserythropoietic anemia,Congenital dyserythropoietic anemia with thombocytopenia|XDAT|X-linked congenital dyserythropoietic anemia with thrombocytopenia,"Thrombocytopenia with congenital dyserythropoietic anemia (CDA; see this term) is a rare hematological disorder, seen almost exclusively in males, characterized by moderate to severe thrombocytopenia with hemorrhages with or without the presence of mild to severe anemia.",UMLS:C1845837|ICD-10:D69.4|OMIM:300367,,
1836,http://www.orpha.net/ORDO/Orphanet_254881,Spinocerebellar ataxia with epilepsy,SCAE|Mitochondrial spinocerebellar ataxia with epilepsy|MSCAE,"Spinocerebellar ataxia with epilepsy is a rare, mitochondrial DNA maintenance syndrome characterized by cerebellar ataxia, sensory peripheral neuropathy, myoclonus, epilepsy, progressive cognitive impairment, late-onset ptosis and external ophthalmoplegia. Liver failure may also occur, most often in association with the use of antiepileptic drug sodium valproate.",OMIM:607459|UMLS:C1843851|UMLS:C1843852,,
1837,http://www.orpha.net/ORDO/Orphanet_79332,B4GALT1-CDG,"CDG2D|Carbohydrate deficient glycoprotein syndrome type IId|CDG syndrome type IId|Congenital disorder of glycosylation type IId|Congenital disorder of glycosylation type 2d|CDG-IId|Beta-1,4-galactosyltransferase deficiency","B4GALT1-CDG is a congenital disorder of glycosylation characterised by macrocephaly due to Dandy-Walker malformation, hydrocephaly, hypotonia, myopathy and coagulation anomalies. To date, only one case has been reported. The syndrome is associated with mutations in the GALT1 gene (localised to region q13 of chromosome 9) leading to a deficiency in the Golgi apparatus enzyme beta-1,4-galactosyl transferase.",OMIM:607091|ICD-10:E77.8|UMLS:C2931009,,
1838,http://www.orpha.net/ORDO/Orphanet_26348,Acquired prothrombin deficiency,Acquired hypoprothrombinemia,,ICD-10:D68.4|UMLS:C0392610,,
1839,http://www.orpha.net/ORDO/Orphanet_319552,Mendelian susceptibility to mycobacterial diseases due to complete IL12RB1 deficiency,Mendelian susceptibility to interleukin 12 receptor beta 1 deficiency|MSMD due to complete IL12RB1 deficiency|MSMD due to complete interleukin 12 receptor beta 1 deficiency,Mendelian susceptibility to mycobacterial diseases (MSMD) due to complete interleukin-12 receptor subunit beta-1 (IL12RB1) deficiency is a genetic variant of MSMD (see this term) characterized by mild bacillus Calmette-Guérin (BCG) infections and recurrent Salmonella infections.,ICD-10:D84.8|OMIM:614891,,
1840,http://www.orpha.net/ORDO/Orphanet_401777,Optic atrophy-intellectual disability syndrome,Bosch-Boonstra-Schaaf optic atrophy syndrome|BBSOAS,"Optic atrophy-intellectual disability syndrome is a rare, hereditary, syndromic intellectual disability characterized by developmental delay, intellectual disability, and significant visual impairment due to optic nerve atrophy, optic nerve hypoplasia or cerebral visual impairment. Other common clinical signs and symptoms are hypotonia, oromotor dysfunction, seizures, autism spectrum disorder, and repetitive behaviors. Dysmorphic facial features are variable and nonspecific.",OMIM:615722|ICD-10:H47.2,,
1841,http://www.orpha.net/ORDO/Orphanet_85334,"X-linked neurodegenerative syndrome, Bertini type",,"An X-linked syndromic intellectual disability characterized by congenital ataxia and generalized hypotonia, global developmental delay with intellectual disability, myoclonic encephalopathy, progressive neurological deterioration, macular degeneration, and recurrent bronchopulmonary infections.",ICD-10:G31.8,,
1842,http://www.orpha.net/ORDO/Orphanet_71290,Familial platelet disorder with associated myeloid malignancy,FPS/AML|Familial platelet disorder with predisposition to myeloid malignancy|FPDMM|Familial thrombocytopenia with propensity to acute myelogenous leukemia|FPD/AML|Familial platelet disorder with predisposition to acute myelogenous leukemia|Familial platelet disorder with propensity to acute myeloid leukemia,"A rare, genetic, constitutional thrombocytopenia disease characterized by mild to moderate thrombocytopenia, abnormal platelet function and a propensity to develop hematological malignancies, mainly of myeloid origin.",UMLS:C1832388|OMIM:601399|ICD-10:D69.4|OMIM:616216,,
1843,http://www.orpha.net/ORDO/Orphanet_139507,African iron overload,Bantu siderosis,"African iron overload is a rare disorder described in sub-Saharan African populations and is characterized by iron overload due to excess dietary iron intake and possibly genetic factors, leading to hepatic portal fibrosis and micronodular cirrhosis.",ICD-10:E83.1|UMLS:C0268063|OMIM:601195,,
1844,http://www.orpha.net/ORDO/Orphanet_2331,Kawasaki disease,Mucocutaneous lymph node syndrome,"Kawasaki disease (KD) is a febrile, systemic, self-limiting vasculitis affecting children and characterized by inflammation in the medium sized vessels associated with coronary arterial aneurysms (CAA) that may be life threatening when untreated. KD is the most common cause of acquired heart disease in children in developed countries and is a risk factor for ischemic heart disease in adulthood.",UMLS:C0026691|ICD-10:M30.3|MedDRA:10023320|OMIM:611775,,
